http://www.romedi.fr/romedi#BNnl7lftf4vsn50h9m5k84jfsm0sh5ng9o	BN	AFTAGEL	aftagel
http://www.romedi.fr/romedi#BNt33mqu7c20r98aq7daq4pfd1j98c53l1	BN	AGIOLAX	agiolax
http://www.romedi.fr/romedi#BNgk2bgsrgt186ug0m87b2f47ti4lrkqqv	BN	ALEVETABS	alevetabs
http://www.romedi.fr/romedi#BNq9e5am0lqkuvght80q9c01aa4cdkb97e	BN	ALFA-AMYLASE	alfa amylase
http://www.romedi.fr/romedi#BNvqkla9ulh17vv5r0o6sb35vte45ri5a9	BN	ALFACALCIDOL	alfacalcidol
http://www.romedi.fr/romedi#substance100501	IN	ALFA-AMYLASE	alfa amylase
http://www.romedi.fr/romedi#substance101558	IN	ALFACALCIDOL	alfacalcidol
http://www.romedi.fr/romedi#substance38315	PIN	ALFA-AMYLASE	alfa amylase
http://www.romedi.fr/romedi#substance988	PIN	ALFACALCIDOL	alfacalcidol
http://www.romedi.fr/romedi#BN1r6e1gh8hmaq4duqq9q4ulvllfpcc1o7	BN	ALGISEDAL	algisedal
http://www.romedi.fr/romedi#BN4s3kgltbm89430nm9m4eb9q6h5huod3l	BN	ALGINATE DE SODIUM/BICARBONATE DE SODIUM	alginate de sodium bicarbonate de sodium
http://www.romedi.fr/romedi#BN5g4v5och2q79ts4tq6tqqfkp1g42v4mj	BN	ALGESAL BAUME	algesal baume
http://www.romedi.fr/romedi#BN85db55qil17tf9872ahg0kkcoa33i85r	BN	ALGINATE DE SODIUM / BICARBONATE DE SODIUM	alginate de sodium   bicarbonate de sodium
http://www.romedi.fr/romedi#BNj5k1t0103qk0t4viu4i1oulggbegf5e8	BN	ALGESAL SURACTIVE	algesal suractive
http://www.romedi.fr/romedi#BNku30dg7vivhp0e9p8eaiudosm5muj6hi	BN	ALGICALM	algicalm
http://www.romedi.fr/romedi#BN538plataimjbtpp11plh7g8ivglqeeq2	BN	ALFALASTIN	alfalastin
http://www.romedi.fr/romedi#BNm84p9vrok10s913m95fqo646b3f8afge	BN	ALFUZOSINE	alfuzosine
http://www.romedi.fr/romedi#BNtu0s8h23om1a54f8bp17081sb4amdicq	BN	ALFATIL	alfatil
http://www.romedi.fr/romedi#substance100892	IN	ALFUZOSINE	alfuzosine
http://www.romedi.fr/romedi#BN0hkshsjfc31fhsnpvon1a4l6acpu1rf5	BN	ALGODOL	algodol
http://www.romedi.fr/romedi#BN3a1iolgi918g9g6oql61r6i6k2ek44j5	BN	ALIMTA	alimta
http://www.romedi.fr/romedi#BN49u60q0lmei54q25nj25kjhb0q7242n3	BN	ALGOTROPYL	algotropyl
http://www.romedi.fr/romedi#BNg02kup69od4p60b7b4u38tc0fb9sg9m0	BN	ALKA SELTZER	alka seltzer
http://www.romedi.fr/romedi#BNiod2q2bn437tesebals7est0j8l4ej60	BN	ALKERAN	alkeran
http://www.romedi.fr/romedi#BNu8jrekv7j99p2h5h8vovp3g99d8ti1rg	BN	ALGODOL CAFEINE	algodol cafeine
http://www.romedi.fr/romedi#BN2ugkdspcu9b9dselq6h6apuo2rnv6b3a	BN	ALMA	alma
http://www.romedi.fr/romedi#BNhhe88m58qtrd3vql2qu1q4cdhpjufk2r	BN	ALLOPURINOL	allopurinol
http://www.romedi.fr/romedi#substance100156	IN	ALLOPURINOL	allopurinol
http://www.romedi.fr/romedi#substance1097	PIN	ALLOPURINOL	allopurinol
http://www.romedi.fr/romedi#BN012nl9k2s4q04shrdelk0l0jnrmfq5ck	BN	ALOPEXY	alopexy
http://www.romedi.fr/romedi#BN90h00jo4sdhfh7mrha4952vr07d7rsn8	BN	ALMIDE	almide
http://www.romedi.fr/romedi#BNf2n0vub0r29cliqd7oq3a297sv8i811a	BN	ALMOGRAN	almogran
http://www.romedi.fr/romedi#BNnd05qinu2m0de2krap54q2ulhjvs1jrs	BN	ALMOTRIPTAN	almotriptan
http://www.romedi.fr/romedi#BNue4hjtas1mi9o86sko51keht13uu31oj	BN	ALODONT	alodont
http://www.romedi.fr/romedi#substance200040	IN	ALMOTRIPTAN	almotriptan
http://www.romedi.fr/romedi#BN0psb3ncni07scal9m18r2g0kjn6ba45h	BN	ALLERGOCOMOD	allergocomod
http://www.romedi.fr/romedi#BN5jsa21n3ldk4uld7s7ek5o8b7p305aad	BN	ALLERGODIL	allergodil
http://www.romedi.fr/romedi#BN5lbad2tvnbv6tgpn9h2eajnka16h49fg	BN	ALKONATREM	alkonatrem
http://www.romedi.fr/romedi#BNgeqiii89s1i86fm2q1qpks8u3p5jagpj	BN	ALLI	alli
http://www.romedi.fr/romedi#BNinu33rfnoehon7h19r9pqqvvcfp90p2d	BN	ALLERGIFLASH	allergiflash
http://www.romedi.fr/romedi#BNl8slrgsqg1bio7m2vkhobn0b89bga7br	BN	ALLOCHRYSINE	allochrysine
http://www.romedi.fr/romedi#BN58i0rh77h8qaul1r7tfoeogqb5ik513f	BN	ALOXI	aloxi
http://www.romedi.fr/romedi#BN69rjqvkfl0jard63h7r7gkfp6srv5m94	BN	ALPHACAINE SP	alphacaine sp
http://www.romedi.fr/romedi#BN77cg3mga6ss9fo09rh9mkpqnck7enlcv	BN	ALPAGELLE	alpagelle
http://www.romedi.fr/romedi#BNkk8qbnavueulg2al2u4l2ld9hmr1r62t	BN	ALPHACAINE N	alphacaine n
http://www.romedi.fr/romedi#BNkr0h7ndgjie873p8r291fo38iqi075e3	BN	ALOPLASTINE	aloplastine
http://www.romedi.fr/romedi#BNqdlv7k65aituetgp8er749lv87abn1s6	BN	ALPHAGAN	alphagan
http://www.romedi.fr/romedi#BNqve22lvtqiakq8sctajotvvvjbo33sk9	BN	ALOSTIL	alostil
http://www.romedi.fr/romedi#BN0d26k82jodf9go98n87dccuk3em0ot52	BN	AMMONAPS	ammonaps
http://www.romedi.fr/romedi#BN8qs2mpq533qfkijj32ap8168qp52aiqu	BN	AMODEX	amodex
http://www.romedi.fr/romedi#BNmmgc9km2um25jlj5ha3mvafnqlv2vvdm	BN	AMLOR	amlor
http://www.romedi.fr/romedi#BNc68r2fqh1u2tjjfq8smcptmk5cuiutk7	BN	ADROVANCE	adrovance
http://www.romedi.fr/romedi#BNfiua1c3kkn7bunh72m3vh2vmsgl5rmi1	BN	ADRIBLASTINE	adriblastine
http://www.romedi.fr/romedi#BNm8mju4qb0jij2apvr07cr4v8sqdo46lm	BN	ADREVIEW [123I]	adreview  123i 
http://www.romedi.fr/romedi#BNqk1gams7ipc828inf7iskpgo6bk8sq5b	BN	ADRIGYL	adrigyl
http://www.romedi.fr/romedi#BN14f597m3fnc3qmtq6aqkd1813e645469	BN	ADVATE	advate
http://www.romedi.fr/romedi#BNba15nemldv12fi820oeovt6ocloo009u	BN	ADVAGRAF	advagraf
http://www.romedi.fr/romedi#BN8uv9su5p9n03fke73m8n88lqgaigpfsn	BN	ADVILCAPS	advilcaps
http://www.romedi.fr/romedi#BNbgfirje61dttf5rub7cmiolpr87eilpe	BN	ADVILGEL	advilgel
http://www.romedi.fr/romedi#BNc6f6ufbbf535f5a2ag7eole0n7mrsn5r	BN	ADVIL	advil
http://www.romedi.fr/romedi#BNjsbqki33ji3ng1lj3effa00ocfi0a4ph	BN	ADVILMED	advilmed
http://www.romedi.fr/romedi#BNspbsceq1nmrbb3p5h0mj2s99lj73aqkg	BN	ADVILEFF	advileff
http://www.romedi.fr/romedi#BNau4snu9qnp62a3pudrtkvmfptsfa8kdk	BN	ACTIFED RHUME JOUR ET NUIT	actifed rhume jour et nuit
http://www.romedi.fr/romedi#BNk35ggvn80ci88755bivq7gjo8pf1kqkg	BN	ACTIFEDSIGN	actifedsign
http://www.romedi.fr/romedi#BNtrocpdut87lvrrkrie4ah6br4so1h0ac	BN	ACTILYSE	actilyse
http://www.romedi.fr/romedi#BNv4b0lhgesuju9evissrtg1q6olrq94l7	BN	ACTIQ	actiq
http://www.romedi.fr/romedi#BN483q5foo955cipstan194ues01fhfdac	BN	ACTIVOX	activox
http://www.romedi.fr/romedi#BNamadkdss992di80gm0hp0ieoa4b1r09l	BN	ACTISOUFRE	actisoufre
http://www.romedi.fr/romedi#BNbj9ljnbokpaftkv94n2daujkds509e9t	BN	ACTIVIR	activir
http://www.romedi.fr/romedi#BNcnjqvdbq7alav0ih3drphb9jjgngsle0	BN	ACTIVELLE	activelle
http://www.romedi.fr/romedi#BNpns96gtj437bsqj69kiqj3ck39i13jsf	BN	ACTISKENAN	actiskenan
http://www.romedi.fr/romedi#BNvdq4bqtptamm5c3m6646ma4p6thdleko	BN	ACTIVOX EXPECTORANT LIERRE	activox expectorant lierre
http://www.romedi.fr/romedi#BN72cc4al16aban1vra8urvuunn1gl6qu4	BN	ACTRAPID	actrapid
http://www.romedi.fr/romedi#BNcjb7c1pnua39es0aouht3ls3cggpvqu6	BN	ACTOSOLV	actosolv
http://www.romedi.fr/romedi#BNl9v5iia5t0aj8ud1hlhamsrv8mnanffm	BN	ACTONEL	actonel
http://www.romedi.fr/romedi#BNvtf0tmtjuq6669f7f6vsa6pdrd24nr8i	BN	ACTONELCOMBI	actonelcombi
http://www.romedi.fr/romedi#BN91iq07b2u7pqeonb3un34eapbni1ci09	BN	ACTRON	actron
http://www.romedi.fr/romedi#BNbdh4jn14nfj1g9em3q0r6edcqaos1am5	BN	ACUPAN	acupan
http://www.romedi.fr/romedi#BNjqmdgi06n5ltp3k1mem9hdd8lg98m9mc	BN	ACUITEL	acuitel
http://www.romedi.fr/romedi#BNo8eecetkihef9tfr3na3ab7f7poj27la	BN	ACTRAPID PENFILL	actrapid penfill
http://www.romedi.fr/romedi#BNq3k4tsk138tvo40qia6jpdq6deoohis7	BN	ACUILIX	acuilix
http://www.romedi.fr/romedi#BNtlfu2li7gvfc9ub4jsls7l4fjreldmro	BN	ADALATE	adalate
http://www.romedi.fr/romedi#BNuuqlnp6j7it08ue7ur6dqk6l3jk045sp	BN	ACULAR	acular
http://www.romedi.fr/romedi#BN2st2jf03ulkjkl56k52slr7urusqng3i	BN	ADARTREL	adartrel
http://www.romedi.fr/romedi#BN6d945mghcs8044h6unve5u2gq55jujg1	BN	ADCETRIS	adcetris
http://www.romedi.fr/romedi#BNg0g9fr6rvum2dr7t36ddiaafni8lo0pr	BN	ADANCOR	adancor
http://www.romedi.fr/romedi#BNhem1s11h09pg8he2diq4gf7jpkv221ca	BN	ADASUVE	adasuve
http://www.romedi.fr/romedi#BNpnkt0t9904vpfd2et8pai2f7922vrv5q	BN	ADAPALENE	adapalene
http://www.romedi.fr/romedi#BN02r7hlcksidmedd8v2uh4u37j22da3j3	BN	ADENOSINE	adenosine
http://www.romedi.fr/romedi#BN1822b4gjlakodde8a52sk822u0t10srr	BN	ADENURIC	adenuric
http://www.romedi.fr/romedi#BN6ngpvbp79u08nsadhu5n5fijokfnkebr	BN	ADENOSCAN	adenoscan
http://www.romedi.fr/romedi#BN7npes0l8qmjbnphqi6pqt5k0fg7qo344	BN	ADEMPAS	adempas
http://www.romedi.fr/romedi#BNj49hn4sq3723q3kta6o87bfojicdmhl7	BN	ADCIRCA	adcirca
http://www.romedi.fr/romedi#BN1ui43rp7chvqfah84rja9d44tr5ikdr5	BN	ADRENALINE	adrenaline
http://www.romedi.fr/romedi#BN3ih3hpboep7t0k748n57d6kki7giug10	BN	ADENYL	adenyl
http://www.romedi.fr/romedi#BN9aubs5s2c5om72uc22duup01pspsgag4	BN	ADOPORT	adoport
http://www.romedi.fr/romedi#BNoru0lmo7d9vlilaa4q8653dg41ue3sk0	BN	ADIAZINE	adiazine
http://www.romedi.fr/romedi#BNovn91qm8qdek8cvm1djsragc51khs72k	BN	ADEPAL	adepal
http://www.romedi.fr/romedi#BN9qq9nh54jarsg58b8eav8ejclbrma7ri	BN	AMPHOSCA OVARYN	amphosca ovaryn
http://www.romedi.fr/romedi#BNsf5ckfcia3nbt76qp8msn46rohjtjnf6	BN	AMPICILLINE	ampicilline
http://www.romedi.fr/romedi#BNu1gshtaukjt86ekismko1qj6mi1p7m7b	BN	AMPECYCLAL	ampecyclal
http://www.romedi.fr/romedi#BNun2o57k9m6cplpnvq904h2sqdmbgev24	BN	AMPHOSCA ORCHITYN	amphosca orchityn
http://www.romedi.fr/romedi#BNdi49jleiliuj8964gc6gn4srm3kigg67	BN	AMSALYO	amsalyo
http://www.romedi.fr/romedi#BNf8ts4p4d0f77fh5v1vs8tlg0c8oflo9a	BN	AMUKINE	amukine
http://www.romedi.fr/romedi#BNidsk8440e4af0e2cm40qh2h1ouru5q55	BN	AMYCOR ONYCHOSET	amycor onychoset
http://www.romedi.fr/romedi#BNunp16uu6q80qkgru0h15qd683l46if5b	BN	AMYCOR	amycor
http://www.romedi.fr/romedi#substance200050	IN	AMPICILLINE	ampicilline
http://www.romedi.fr/romedi#BN4vsfo5koorv1cqfdg4a38biqkcp097ao	BN	AMYLODIASTASE	amylodiastase
http://www.romedi.fr/romedi#BNggg18ir0a7mhu82rjurilpia41ar2rkh	BN	ANASTROZOLE	anastrozole
http://www.romedi.fr/romedi#BNh3hl6ktjevdifsgar5h6bsp6to95s75m	BN	ANANDRON	anandron
http://www.romedi.fr/romedi#BNl9gfchouqr6mhogmnj34mend1ska79e1	BN	ANAFRANIL	anafranil
http://www.romedi.fr/romedi#BNskmg5q2396hsqkm1bh73lr3ldp53uu3q	BN	ANAPEN	anapen
http://www.romedi.fr/romedi#BN0vd1c7evdro8vt3le0v7iltiq3lnrlev	BN	ANAUSIN METOCLOPRAMIDE	anausin metoclopramide
http://www.romedi.fr/romedi#BNdm1aq336p3plhnb7ubifl7q74m3q9rgg	BN	ANDRACTIM	andractim
http://www.romedi.fr/romedi#BNf8jb52ghc1jpe4242g61h9r8k0veq2en	BN	ANDROCUR	androcur
http://www.romedi.fr/romedi#BNslhc5gsh2rrbnlcv2beegll5088v809r	BN	ANCOTIL	ancotil
http://www.romedi.fr/romedi#substance101002	IN	ANASTROZOLE	anastrozole
http://www.romedi.fr/romedi#substance42215	PIN	ANASTROZOLE	anastrozole
http://www.romedi.fr/romedi#BN1qh35tbida24uqr8da83rrlc8703hhia	BN	ANGI SPRAY	angi spray
http://www.romedi.fr/romedi#BN29stifodfe9lv4lmjc5khn0lnipckjbd	BN	ANEXATE	anexate
http://www.romedi.fr/romedi#BN52gk0bceb1k3f7380vq6v11acanq2t7n	BN	ANESDERM	anesderm
http://www.romedi.fr/romedi#BN93h7bunn06nfhee7oqlrfeqi1amb9hnj	BN	ANDROGEL	androgel
http://www.romedi.fr/romedi#BNotqjfvm53mi36jhs4in6obn78p9fm4go	BN	ANGELIQ	angeliq
http://www.romedi.fr/romedi#BNtvmda71rlkbkebt116nkkspemjrgebta	BN	ANDROTARDYL	androtardyl
http://www.romedi.fr/romedi#BN4t2en57poa9qjhrbfqegt1fs9k878kec	BN	AMOROLFINE	amorolfine
http://www.romedi.fr/romedi#BNc834lpc1q6eobqnhk8atajtkof0ll4ht	BN	AMOXICILLINE / ACIDE CLAVULANIQUE	amoxicilline   acide clavulanique
http://www.romedi.fr/romedi#BNutj72cgd9v6m5go71c1gfgvoggb6926m	BN	AMOXICILLINE	amoxicilline
http://www.romedi.fr/romedi#substance200048	IN	AMOROLFINE	amorolfine
http://www.romedi.fr/romedi#substance200049	IN	AMOXICILLINE	amoxicilline
http://www.romedi.fr/romedi#BNiosc1ubiue3hu0iq4iesg98h4j4bf7ud	BN	ALPRESS	alpress
http://www.romedi.fr/romedi#BNlfdbeg276afnr5mcvkjnotpki81iaei1	BN	ALPRAZOLAM	alprazolam
http://www.romedi.fr/romedi#substance100204	IN	ALPRAZOLAM	alprazolam
http://www.romedi.fr/romedi#substance13112	PIN	ALPRAZOLAM	alprazolam
http://www.romedi.fr/romedi#BN9hc6ds8is9hf1mjqtq5urjqvgphlo8ab	BN	ALTEIS	alteis
http://www.romedi.fr/romedi#BNaac5u0cfj5lm0h8avsikh49gi62knq32	BN	ALTEISDUO	alteisduo
http://www.romedi.fr/romedi#BNqd2kqoatkvu9qd3g90nou9tqvdqasv1v	BN	ALPROSTADIL	alprostadil
http://www.romedi.fr/romedi#substance100271	IN	ALPROSTADIL	alprostadil
http://www.romedi.fr/romedi#substance1591	PIN	ALPROSTADIL	alprostadil
http://www.romedi.fr/romedi#BN8qen82ioulq5vpgn7e2qtl7p06o80ads	BN	ALTIZIDE SPIRONOLACTONE	altizide spironolactone
http://www.romedi.fr/romedi#BNcraju9oi08oonl8bg3jj8mot6ec8v0i2	BN	ALVOGYL	alvogyl
http://www.romedi.fr/romedi#BNgitu9s7sao002ufe8ocv5suh5m82nsej	BN	ALTIM	altim
